Company,Bean_Origin_or_Bar_Name,REF,Review_Date,Cocoa_Percent,Company_Location,Rating,Bean_Type,Broad_Bean_Origin
Pierre Marcolini,"Kendem Lembu, Java",93,2006,72.0,Belgium,3.0,,Indonesia
Pierre Marcolini,"Ocumare, Puerto Cabello, Venezuela",93,2006,72.0,Belgium,4.0,,Venezuela
Pinellas,Wampusirpi Region,1772,2016,80.0,United States of America,2.5,None,Honduras
Pitch Dark,Tenor,1506,2015,62.0,United States of America,2.5,None,Nicaragua
Pitch Dark,Johe,1506,2015,80.0,United States of America,2.75,None,Nicaragua
Pitch Dark,Chuno,1510,2015,80.0,United States of America,2.75,,Nicaragua
Pitch Dark,Nicalizo,1510,2015,80.0,United States of America,2.75,,Nicaragua
Pitch Dark,Rugoso,1510,2015,80.0,United States of America,3.25,None,Nicaragua
Pitch Dark,Akesson Estate,1311,2014,73.0,United States of America,3.25,,Madagascar
Pitch Dark,Namau Village,1315,2014,73.0,United States of America,2.5,,Fiji
Pitch Dark,"Camino Verde P., Balao, Guayas, ""Fruity""",1319,2014,73.0,United States of America,3.25,None,Ecuador
Pitch Dark,"Camino Verde P., Balao, Guayas, ""Floral""",1319,2014,73.0,United States of America,3.5,None,Ecuador
Pomm (aka Dead Dog),"La Red, 2011",829,2012,76.0,United States of America,2.5,None,Dominican Republic
Pomm (aka Dead Dog),Peru,829,2012,82.0,United States of America,2.75,,Peru
Potomac,"Oko Caribe, Duarte Province, 2016 H.",1820,2016,70.0,United States of America,3.75,None,Dominican Republic
Potomac,"Cuyagua, 2013",1387,2014,70.0,United States of America,3.75,None,Venezuela
Potomac,Upala w/ nibs,647,2011,70.0,United States of America,3.5,,Costa Rica
Potomac,"Upala, Batch 18",654,2011,70.0,United States of America,3.0,,Costa Rica
Potomac,"San Martin, Amazonian Highlands",789,2011,70.0,United States of America,2.75,None,Peru
Potomac,Bahia,789,2011,70.0,United States of America,3.5,None,Brazil
Potomac,"Upala, Batch 12",607,2010,82.0,United States of America,3.75,,Costa Rica
Pralus,Peru,1446,2015,75.0,France,3.25,None,Peru
Pralus,"Porcelana, S. of Lake Maracaibo",717,2011,75.0,France,3.25,,Venezuela
Pralus,Chuao,486,2010,75.0,France,3.5,,Venezuela
Pralus,Cuyagua,451,2009,75.0,France,2.0,None,Venezuela
Pralus,Papouasie,199,2008,75.0,France,3.0,,Papua New Guinea
Pralus,"Sambirano Valley, Le 100%",202,2008,100.0,France,3.0,,Madagascar
Pralus,Dominican Republic-Organic,280,2008,75.0,France,2.0,None,Dominican Republic
Pralus,"Monte Alegre, Diego Badero",280,2008,75.0,France,3.5,None,Brazil
Pralus,Claudio Corallo w/ nibs,162,2007,75.0,France,4.0,,Sao Tome & Principe
Pralus,"Monte Alegre (Itacare), Brazil",105,2006,75.0,France,3.0,,Brazil
Pralus,Tanzania,105,2006,75.0,France,3.5,,Tanzania
Pralus,Sao Tome & Principe,5,2006,75.0,France,3.5,,Sao Tome & Principe
Pralus,Trinidad,5,2006,75.0,France,3.5,,Trinidad Tobago
Pralus,"Madagascar, Nosy Be Isle.",5,2006,75.0,France,3.75,,Madagascar
Pralus,"Java, Indonesie",32,2006,75.0,France,3.5,,Indonesia
Pralus,"Barlovento, Venezuela",32,2006,75.0,France,3.5,,Venezuela
Pralus,Jamaique,32,2006,75.0,France,4.0,,Jamaica
Pralus,Equateur,40,2006,75.0,France,3.0,,Ecuador
Pralus,Vanuatu,40,2006,75.0,France,3.0,,Vanuatu
Pralus,Ghana,40,2006,75.0,France,3.25,,Ghana
Pralus,Colombie,40,2006,75.0,France,3.5,,Colombia
Pralus,Fortissima,93,2006,80.0,France,4.0,,Ecuador
Pralus,Cuba,99,2006,75.0,France,3.0,,Cuba
Pralus,"Caracas, Venezuela and Ghana",99,2006,75.0,France,3.0,,Venezuela
Pralus,"Djakarta, Java and Ghana",99,2006,75.0,France,3.5,,Indonesia
Pump Street Bakery,"Chocoan Rainforest, Teroro Escondido, ESM",1872,2016,77.0,England,3.5,None,Ecuador
Pump Street Bakery,"Crayfish Bay Estate, 2014",1502,2015,70.0,England,3.5,,Grenada
Pump Street Bakery,"Akesson's, batch 4411",1530,2015,74.0,England,3.5,,Madagascar
Pump Street Bakery,Honduras,1688,2015,80.0,England,2.75,None,Honduras
Pump Street Bakery,"Patanemo Vil., Carabobo State, Tisano family",1223,2014,75.0,England,2.75,,Venezuela
Pump Street Bakery,Guantupi River,1223,2014,75.0,England,3.0,,Ecuador
Pump Street Bakery,"Akessons Estate, Sambirano, Ambanja",1223,2014,72.0,England,3.25,,Madagascar
Pump Street Bakery,Guantupi River,1227,2014,85.0,England,2.75,,Ecuador
Pura Delizia,Venezuela,931,2012,73.0,Italy,2.75,None,Venezuela
Q Chocolate,Brazil,1057,2013,75.0,Brazil,3.25,None,Brazil
Q Chocolate,Brazil,1057,2013,85.0,Brazil,3.5,None,Brazil
Q Chocolate,Brazil,1069,2013,55.0,Brazil,2.75,None,Brazil
Q Chocolate,Brazil,1069,2013,80.0,Brazil,3.25,None,Brazil
Q Chocolate,Brazil,935,2012,60.0,Brazil,3.0,None,Brazil
Q Chocolate,Brazil,935,2012,65.0,Brazil,3.25,None,Brazil
Quetzalli (Wolter),"Mexico, Lot 28022016",1796,2016,70.0,Mexico,2.75,,Mexico
Quetzalli (Wolter),"Uranga, Lot 22032016",1800,2016,74.0,Mexico,3.0,,Mexico
Raaka,Amazon Basin Blend,1788,2016,70.0,United States of America,3.0,None,"Peru(SMartin,Pangoa,nacional)"
Raaka,Virunga,1708,2015,75.0,United States of America,2.75,,Republic of Congo
Raaka,Madagascar,959,2012,75.0,United States of America,3.25,,Madagascar
Raaka,La Red,785,2011,85.0,United States of America,3.5,None,Dominican Republic
Rain Republic,Suchitepequez E.,470,2010,70.0,Guatemala,2.75,None,Guatemala
Rancho San Jacinto,Ecuador,565,2010,75.0,Ecuador,3.0,,Ecuador
Ranger,"San Martin, Batch 2",1558,2015,70.0,United States of America,2.5,None,Peru
Ranger,"Chulucanas, Batch 1",1562,2015,80.0,United States of America,3.25,None,Peru
Ranger,"Tumbes, Batch 2",1562,2015,73.0,United States of America,3.5,,Peru
Raoul Boulanger,Piura,1872,2016,75.0,France,3.25,,Peru
Raw Cocoa,Raw,867,2012,70.0,Poland,2.5,,Unknown
Republica del Cacao (aka Confecta),Esmeraldas,494,2010,75.0,Ecuador,3.25,None,Ecuador
Republica del Cacao (aka Confecta),"Los Rios, Vinces",439,2009,75.0,Ecuador,2.5,,Ecuador
Republica del Cacao (aka Confecta),Manabi,147,2007,75.0,Ecuador,3.0,,Ecuador
Republica del Cacao (aka Confecta),El Oro,147,2007,67.0,Ecuador,3.5,,Ecuador
Republica del Cacao (aka Confecta),Los Rios,170,2007,75.0,Ecuador,3.75,,Ecuador
Ritual,"Camino Verde P., Balao, 2015 harvest, batch8",1860,2016,75.0,United States of America,3.75,None,Ecuador
Ritual,"Camino Verde P., Balao, Guayas, 2014",1466,2015,85.0,United States of America,3.5,None,Ecuador
Ritual,"Mid Mountain, 2014",1466,2015,70.0,United States of America,3.5,,Unknown
Ritual,"Toledo District, Maya",1089,2013,75.0,United States of America,3.75,,Belize
Ritual,"Maranon, Cajamarca",1181,2013,75.0,United States of America,3.0,,Peru
Ritual,Sambirano,891,2012,75.0,United States of America,4.0,,Madagascar
Ritual,"Camino Verde P., 2012, Balao, Guayas",967,2012,75.0,United States of America,3.25,,Ecuador
Ritual,Gran Couva,979,2012,75.0,United States of America,3.5,,Trinidad Tobago
Ritual,Costa Rica,745,2011,75.0,United States of America,3.5,None,Costa Rica
Roasting Masters,"La Dorado, light roast",1844,2016,70.0,South Korea,3.25,None,Costa Rica
Roasting Masters,"Tapanti, light roast",1844,2016,70.0,South Korea,3.25,None,Costa Rica
Roasting Masters,Maleku,1844,2016,70.0,South Korea,3.25,None,Costa Rica
Robert (aka Chocolaterie Robert),Madagascar,1061,2013,75.0,Madagascar,3.25,,Madagascar
Robert (aka Chocolaterie Robert),Madagascar w/ nibs,1061,2013,68.0,Madagascar,3.25,,Madagascar
Rococo (Grenada Chocolate Co.),"Gru Grococo, St. Andrews",923,2012,66.0,England,3.5,,Grenada
Rogue,"La Masica, Batch 1, FHIA Research Center",1748,2016,75.0,United States of America,3.75,None,Honduras
Rogue,"Caranero, Choc. Garage Exclusive",1446,2015,70.0,United States of America,3.75,None,Venezuela
Rogue,"Tranquilidad, Batch 1",1566,2015,75.0,United States of America,3.25,None,Bolivia
Rogue,Porcelana,1209,2014,80.0,United States of America,3.75,,Venezuela
Rogue,"Akessons Estate, Sambirano, 2013",1038,2013,70.0,United States of America,3.5,,Madagascar
Rogue,"Hispaniola, 2013",1081,2013,70.0,United States of America,3.5,None,Dominican Republic
Rogue,"Silvestre, Batch 7, 2013",1081,2013,75.0,United States of America,4.0,None,Bolivia
Rogue,"Bachelor's Hall E., St. Thomas Parish",1193,2013,75.0,United States of America,3.75,,Jamaica
Rogue,"Camino Verde P., Balao, Guayas",979,2012,75.0,United States of America,3.75,,Ecuador
Rogue,"Silvestre, Batch 1, 2011",793,2011,75.0,United States of America,3.0,,Bolivia
Rogue,Piura,565,2010,75.0,United States of America,3.75,None,Peru
Rogue,Rio Caribe,327,2009,70.0,United States of America,3.5,,Venezuela
Rogue,"Hispaniola, 2008",213,2008,70.0,United States of America,2.75,None,Dominican Republic
Rogue,Jamaica,213,2008,70.0,United States of America,2.75,,Jamaica
Rogue,"Sambirano, 2008",213,2008,70.0,United States of America,2.75,,Madagascar
Rogue,Trinidad,213,2008,70.0,United States of America,3.0,,Trinidad Tobago
Rozsavolgyi,Sur del Lago,809,2012,84.0,Hungary,2.5,None,Venezuela
Rozsavolgyi,"Rio Caribe Superior, Paria Penninsula",871,2012,76.0,Hungary,2.25,,Venezuela
Rozsavolgyi,"Sambirano, Akesson Estate",871,2012,72.0,Hungary,2.5,,Madagascar
Rozsavolgyi,Carenero Superior,713,2011,73.0,Hungary,3.5,,Venezuela
Rozsavolgyi,Porcelana,717,2011,71.0,Hungary,2.5,None,Venezuela
Rozsavolgyi,"Aragua, Trincheras",717,2011,70.0,Hungary,3.5,None,Venezuela
Rozsavolgyi,Principe,765,2011,77.0,Hungary,2.75,,Sao Tome & Principe
S.A.I.D.,Malgascio,607,2010,64.0,Italy,3.5,,Madagascar
S.A.I.D.,100 percent,615,2010,100.0,Italy,1.5,None,Unknown
S.A.I.D.,Samana,615,2010,70.0,Italy,3.0,None,Dominican Republic
S.A.I.D.,Arawak,615,2010,72.0,Italy,3.5,None,Other
S.A.I.D.,Latino,615,2010,72.0,Italy,3.5,None,Unknown
Sacred,Midnight,813,2012,83.0,United States of America,2.75,None,Other
Sacred,Twilight,813,2012,69.0,United States of America,3.25,None,Other
Salgado,Bahia Superior,288,2008,70.0,Argentina,3.5,,Brazil
Salgado,Esmeraldas,288,2008,70.0,Argentina,3.5,,Ecuador
Salgado,Carenero Superior,288,2008,70.0,Argentina,3.5,,Venezuela
Salgado,Rio Arriba,292,2008,70.0,Argentina,3.5,,Ecuador
Santander (Compania Nacional),Colombian 2008,404,2009,75.0,Colombia,2.75,,Colombia
Santander (Compania Nacional),Colombian w/ nibs,414,2009,70.0,Colombia,3.0,,Colombia
Santander (Compania Nacional),Colombian Semi Dark,32,2006,53.0,Colombia,2.0,,Colombia
Santander (Compania Nacional),Colombian,32,2006,65.0,Colombia,3.0,,Colombia
Santander (Compania Nacional),Colombian Dark,32,2006,70.0,Colombia,4.0,,Colombia
Santome,Sao Tome,761,2011,70.0,France,2.75,,Sao Tome & Principe
Scharffen Berger,San Juan de Cheni,959,2012,78.0,United States of America,4.0,None,Peru
Scharffen Berger,Markham Valley,781,2011,68.0,United States of America,3.75,None,Papua New Guinea
Scharffen Berger,Camahogne,464,2010,68.0,United States of America,3.5,,Grenada
Scharffen Berger,Amina,464,2010,65.0,United States of America,3.75,,Madagascar
Scharffen Berger,Tome Acu,336,2009,68.0,United States of America,3.75,None,Brazil
Scharffen Berger,Asante,336,2009,65.0,United States of America,4.0,,Ghana
Scharffen Berger,Ben Tre,445,2009,72.0,United States of America,3.75,,Vietnam
Scharffen Berger,Finisterra,227,2008,72.0,United States of America,3.0,,Venezuela
Scharffen Berger,Las Islas,117,2007,72.0,United States of America,3.0,,Other(DR/Jam/Tri)
Scharffen Berger,Nibby,135,2007,62.0,United States of America,3.0,None,Unknown
Scharffen Berger,Cuyagua,135,2007,75.0,United States of America,3.75,None,Venezuela
Scharffen Berger,Antilles (Trin/Gren/DR/Ven),188,2007,75.0,United States of America,3.0,,Other
Scharffen Berger,Extra Dark,15,2006,82.0,United States of America,2.0,None,Unknown
Scharffen Berger,Bittersweet,15,2006,70.0,United States of America,3.5,,Unknown
Scharffen Berger,Kumasi Sambirano,40,2006,68.0,United States of America,2.0,,Ghana
Scharffen Berger,Jamaica a l'ancienne,56,2006,70.0,United States of America,2.0,,Jamaica
Scharffen Berger,Semisweet,56,2006,62.0,United States of America,3.0,,Unknown
Seaforth,Dominican Republic,1658,2015,70.0,England,2.75,None,Dominican Republic
Seaforth,Grenada,1658,2015,70.0,England,2.75,None,Grenada
Shark Mountain,Jamaica,1450,2015,72.0,United States of America,3.25,,Jamaica
Shark Mountain,Papua New Guinea,1450,2015,73.0,United States of America,3.5,,Papua New Guinea
Shark Mountain,Cuyagua,1466,2015,77.0,United States of America,2.75,,Venezuela
Shark Mountain,ROIG,1466,2015,74.0,United States of America,3.5,,Dominican Republic
Shark Mountain,Ecuador,1335,2014,75.0,United States of America,3.0,,Ecuador
Shark Mountain,"Belize, 2013",1335,2014,72.0,United States of America,3.25,,Belize
Shark's,Hilo,713,2011,73.0,United States of America,2.0,None,Hawaii
Shark's,"Hilo, w/ added cocoa butter",721,2011,73.0,United States of America,2.5,None,Hawaii
Shattel,Tingo Maria,1884,2016,70.0,Peru,3.25,None,Peru
Shattell,Porcelana,757,2011,75.0,Peru,3.5,,Peru
Sibu,Oro,1586,2015,82.0,Costa Rica,3.25,None,Costa Rica
Sibu,Oscuro,1586,2015,70.0,Costa Rica,3.5,None,Costa Rica
Sibu Sura,Peru,911,2012,70.0,United States of America,2.5,None,Peru
Silvio Bessone,Maya Belize,717,2011,67.0,Italy,3.0,,Belize
Silvio Bessone,"Trintade, Sao Tome",725,2011,65.0,Italy,3.25,,Sao Tome & Principe
Silvio Bessone,"Bahia, Scavina",729,2011,60.0,Italy,3.25,,Brazil
Silvio Bessone,"Porcelana, Colombia, Amazonas",741,2011,68.0,Italy,3.0,,Colombia
Sirene,Wild Bolivia,1788,2016,73.0,Canada,3.5,None,Bolivia
Sirene,Kokoa Kamili Coop,1856,2016,73.0,Canada,3.5,None,Tanzania
Sirene,"Esmeraldas, Salazar Farm",1860,2016,73.0,Canada,3.75,None,Ecuador
Sirene,"Somia Plantation, 2012",1502,2015,100.0,Canada,3.0,,Madagascar
Sirene,"Camino Verde P., Balao, Guayas, 2012",1506,2015,100.0,Canada,3.0,None,Ecuador
Sirene,Lachua w/ cane sugar,1614,2015,73.0,Canada,3.0,None,Guatemala
Sirene,"Lachua w/ maple sugar, batch 5",1614,2015,73.0,Canada,3.25,None,Guatemala
Sirene,Pisa,1650,2015,73.0,Canada,3.25,None,Haiti
Sirene,"Somia Plantation, 2012",1339,2014,67.0,Canada,3.75,,Madagascar
Sirene,"Somia Plantation, 2012",1339,2014,73.0,Canada,3.75,,Madagascar
Sirene,"Camino Verde P., Balao, Guayas",1343,2014,73.0,Canada,3.75,None,Ecuador
Sjolinds,Ghana,1454,2015,70.0,United States of America,2.75,,Ghana
Sjolinds,Nicaragua,1462,2015,72.0,United States of America,3.0,None,Nicaragua
"Smooth Chocolator, The","Oko Caribe, DOR005",1940,2017,70.0,Australia,3.5,None,Dominican Republic
"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",1740,2016,70.0,Australia,3.75,,Venezuela
"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",1740,2016,70.0,Australia,4.0,,Ecuador
"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,70.0,Australia,3.75,None,Belize
"Smooth Chocolator, The",Tien Giang,1864,2016,70.0,Australia,3.0,,Vietnam
"Smooth Chocolator, The",Australia,1864,2016,67.0,Australia,3.75,None,Australia
"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",1908,2016,70.0,Australia,3.25,None,Guatemala
"Smooth Chocolator, The",Akesson's Estate,1618,2015,65.0,Australia,3.25,,Madagascar
"Smooth Chocolator, The",Akesson's Estate,1622,2015,70.0,Australia,3.5,,Madagascar
"Smooth Chocolator, The",Kokoa Kamili,1622,2015,67.0,Australia,3.75,None,Tanzania
"Smooth Chocolator, The",San Juan Estate,1622,2015,70.0,Australia,3.75,,Trinidad Tobago
"Smooth Chocolator, The",Camino Verde,1622,2015,72.0,Australia,4.0,None,Ecuador
"Smooth Chocolator, The",Bolivia,1626,2015,72.0,Australia,2.75,None,Bolivia
"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",1662,2015,65.0,Australia,3.5,None,Papua New Guinea
"Smooth Chocolator, The","Maranon, batch 2",1666,2015,67.0,Australia,3.0,,Peru
"Smooth Chocolator, The","Chuao, batch 3",1666,2015,70.0,Australia,3.75,,Venezuela
Snake & Butterfly,Ghana,693,2011,67.0,United States of America,1.5,,Ghana
Snake & Butterfly,Madagascar,502,2010,68.0,United States of America,3.0,,Madagascar
Snake & Butterfly,Ecuador,502,2010,68.0,United States of America,3.25,None,Ecuador
Sol Cacao,"Ecuador, Batch 1",1812,2016,70.0,United States of America,3.5,None,Ecuador
Sol Cacao,Madagascar,1518,2015,72.0,United States of America,3.0,,Madagascar
Solkiki,"Maranon, Fortunato No. 4",1840,2016,68.0,England,2.75,,Peru
Solkiki,"Castillo, Hispaniola, unroasted",1840,2016,85.0,England,2.75,None,Dominican Republic
Solomons Gold,Solomon Island,1792,2016,70.0,New Zealand,3.25,None,Solomon Islands
Solomons Gold,Solomon Island w/ nibs,1796,2016,75.0,New Zealand,3.25,None,Solomon Islands
Solstice,Bundibugyo,1335,2014,70.0,United States of America,3.0,,Uganda
Solstice,Sambirano,1157,2013,70.0,United States of America,3.0,,Madagascar
Solstice,Amazonas,1157,2013,70.0,United States of America,3.0,None,Venezuela
Solstice,Bolivia,1161,2013,70.0,United States of America,3.25,None,Bolivia
Solstice,San Martin,1161,2013,70.0,United States of America,3.25,None,Peru
Solstice,Wasatch,1161,2013,70.0,United States of America,3.5,,Unknown
Soma,"Oko Caribe, Duarte P., Collab w Chocosol",1820,2016,62.0,Canada,3.5,None,Dominican Republic
Soma,"Sambirano Valley, Black Science, B-60307.0",1820,2016,70.0,Canada,3.5,,Madagascar
Soma,"Bahia Black, batch bra50722.1",1828,2016,70.0,Canada,3.5,,Brazil
Soma,"Abstract S. w/ Jamaica nibs,batch abs60323.0",1828,2016,75.0,Canada,3.75,None,Venezuela
Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",1828,2016,70.0,Canada,3.75,,Nicaragua
Soma,"Tien Giang, Black S., batch VIT60420.0",1828,2016,70.0,Canada,4.0,,Vietnam
Soma,"Camino Verde, Black S., batch cvu6030.0",1832,2016,70.0,Canada,3.25,None,Ecuador
Soma,CSB Chama,1594,2015,70.0,Canada,3.5,,Venezuela
Soma,Porcelana,1594,2015,75.0,Canada,4.0,None,Venezuela
Soma,"La Tronca, Matagalpa",1227,2014,70.0,Canada,3.5,None,Nicaragua
Soma,Maranon Canyon,1259,2014,70.0,Canada,3.75,,Peru
Soma,La Dalia,1307,2014,70.0,Canada,3.25,,Nicaragua
Soma,"Camino Verde P., Balao, Guayas",1307,2014,80.0,Canada,3.5,,Ecuador
Soma,"Espiritu Santo, 'Smoke Monster'",1307,2014,70.0,Canada,3.75,,Vanuatu
Soma,Little Big Man,1339,2014,70.0,Canada,3.25,,Madagascar
Soma,"Rizek Cacao, Domin. Rep.",1019,2013,77.0,Canada,3.75,,Dominican Republic
Soma,Java,1030,2013,70.0,Canada,3.25,,Indonesia
Soma,"Apurimac, El Quinacho Co-op",1073,2013,70.0,Canada,2.75,,Peru
Soma,"Sangre Grande P., Trinidad",1073,2013,70.0,Canada,3.75,,Trinidad Tobago
Soma,Chef's Blend,1077,2013,70.0,Canada,3.25,None,Unknown
Soma,Patanemo,1077,2013,70.0,Canada,3.75,,Venezuela
Soma,Crazy 88,1077,2013,88.0,Canada,4.0,None,Guatemala
Soma,"Maracaibo, El Vigia",1077,2013,70.0,Canada,4.0,,Venezuela
Soma,Equator,1081,2013,67.0,Canada,4.0,None,Peru
Soma,Orinoco,1173,2013,70.0,Canada,3.25,,Venezuela
Soma,"Bachelor's Hall E., St. Thomas Parish",1177,2013,70.0,Canada,4.0,,Jamaica
Soma,Noula Coop,817,2012,70.0,Canada,3.25,None,Haiti
Soma,O'ahu,833,2012,70.0,Canada,3.75,None,Hawaii
Soma,"Dual Origins, Sambirano, Elvesia",867,2012,70.0,Canada,4.0,,Dominican Republic
Soma,"Dancing in Your Head, 5 bean blend",867,2012,70.0,Canada,4.0,,Grenada
Soma,Cahabon Region,951,2012,70.0,Canada,3.5,,Guatemala
Soma,Carenero Superior,951,2012,70.0,Canada,3.75,,Venezuela
Soma,Eastern Promises,967,2012,70.0,Canada,3.5,,Madagascar
Soma,Papua New Guinea,983,2012,85.0,Canada,3.5,,Papua New Guinea
Soma,"Grenada, Black Science",676,2011,70.0,Canada,2.75,,Grenada
Soma,"Alto Beni, Wild Bolivian",676,2011,70.0,Canada,3.5,,Bolivia
Soma,Peruvian,676,2011,64.0,Canada,4.0,None,Peru
Soma,"Elvesia P., Black Science",682,2011,70.0,Canada,3.75,,Dominican Republic
Soma,Chuao,688,2011,70.0,Canada,3.5,,Venezuela
Soma,Black Science Blend 1,607,2010,70.0,Canada,3.75,,Dominican Republic
Soma,Hispaniola,377,2009,70.0,Canada,3.0,,Dominican Republic
Soma,Africa,377,2009,70.0,Canada,3.5,,Ghana
Soma,Conacado,387,2009,70.0,Canada,3.0,,Dominican Republic
Soma,Papua New Guinea,387,2009,70.0,Canada,3.5,,Papua New Guinea
Soma,Madagascar,387,2009,70.0,Canada,3.75,,Madagascar
Soma,Ocumare,387,2009,70.0,Canada,3.75,,Venezuela
Somerville,Nicaragua,1367,2014,70.0,United States of America,3.25,None,Nicaragua
Somerville,"Hawaiian, Big Island",1395,2014,70.0,United States of America,3.5,None,Hawaii
Soul,Dominican Republic,1932,2017,70.0,Canada,3.25,None,Dominican Republic
Soul,Madagascar,1936,2017,70.0,Canada,3.5,None,Madagascar
Soul,Venezuela,1936,2017,75.0,Canada,3.5,None,Venezuela
Soul,Ecuador,1936,2017,75.0,Canada,3.25,None,Ecuador
Soul,Papua New Guinea,1936,2017,77.0,Canada,3.25,None,Papua New Guinea
Soul,Tanzania,1940,2017,80.0,Canada,3.5,None,Tanzania
Spagnvola,AgroCriso Plantation,793,2012,70.0,United States of America,3.0,None,Dominican Republic
Spagnvola,AgroCriso Plantation,793,2012,80.0,United States of America,3.0,None,Dominican Republic
Spagnvola,AgroCriso Plantation,793,2012,75.0,United States of America,3.25,None,Dominican Republic
Spencer,Dominican Republic,1932,2017,70.0,United States of America,3.75,None,Dominican Republic
Spencer,Ecuador,1932,2017,70.0,United States of America,3.5,None,Ecuador
Spencer,Peru,1932,2017,70.0,United States of America,2.75,None,Peru
Spencer,"Dominican Republic, lot D82R",1792,2016,70.0,Australia,3.5,None,Dominican Republic
Spencer,"Ecuador, lot E432314L",1792,2016,70.0,Australia,3.75,None,Ecuador
Spencer,"Madagascar, lot M0403R",1792,2016,70.0,Australia,3.75,None,Madagascar
Spencer,Malekula Island,1434,2014,72.0,Australia,2.75,,Vanuatu
Sprungli (Felchlin),Alto Beni,1057,2013,70.0,Switzerland,3.0,,Bolivia
SRSLY,Dominican Republic,1113,2013,70.0,United States of America,3.0,None,Dominican Republic
SRSLY,Dominican Republic,1121,2013,84.0,United States of America,2.25,None,Dominican Republic
Starchild,"Bolivar, Arriba",1634,2015,70.0,United States of America,3.0,,Ecuador
Starchild,Hispaniola,1692,2015,70.0,United States of America,3.0,None,Dominican Republic
Starchild,Cacao Verapaz,1692,2015,70.0,United States of America,3.0,None,Guatemala
Starchild,Rio Tuma,1692,2015,70.0,United States of America,3.0,,Nicaragua
Starchild,Sambirano Valley,1696,2015,70.0,United States of America,3.0,,Madagascar
Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",859,2012,68.0,Switzerland,2.75,,Brazil
Stella (aka Bernrain),India,729,2011,72.0,Switzerland,3.25,None,India
Stone Grindz,"Ecuador, Midnight Dark",1291,2014,84.0,United States of America,3.5,None,Ecuador
Stone Grindz,"Ecuador, Twilght Dark",1291,2014,70.0,United States of America,3.5,None,Ecuador
StRita Supreme,"Samar, East Visayas region",939,2012,65.0,United States of America,2.5,None,Philippines
StRita Supreme,"Samar, East Visayas region",943,2012,70.0,United States of America,2.5,None,Philippines
StRita Supreme,"Samar, East Visayas region",943,2012,75.0,United States of America,2.75,None,Philippines
Sublime Origins,Sambirano,1157,2013,67.0,United States of America,2.75,,Madagascar
Sublime Origins,Moho Valley,1157,2013,78.0,United States of America,3.25,,Belize
Summerbird,Peru,1800,2016,61.0,Denmark,2.5,,Peru
Summerbird,Peru,1800,2016,71.0,Denmark,3.0,,Peru
Suruca Chocolate,Venezuela,1796,2016,70.0,Venezuela,2.75,None,Venezuela
Suruca Chocolate,Venezuela,1796,2016,60.0,Venezuela,3.0,None,Venezuela
Svenska Kakaobolaget,Sri Lanka,1618,2015,70.0,Sweden,2.75,,Sri Lanka
Szanto Tibor,Nacional,1668,2015,70.0,Hungary,3.25,None,Ecuador
Szanto Tibor,Baracoa,1704,2015,88.0,Hungary,3.25,,Cuba
Szanto Tibor,Ambolikapiky,1704,2015,70.0,Hungary,3.25,,Madagascar
Szanto Tibor,"Winak, Sumaco",1704,2015,70.0,Hungary,3.75,,Ecuador
Szanto Tibor,"Ben Tre, Mekong Delta",1708,2015,70.0,Hungary,3.25,,Vietnam
Szanto Tibor,"Fazenda Sempre Firme, Bahia",1708,2015,70.0,Hungary,3.5,,Brazil
Szanto Tibor,Porcelana,1263,2014,70.0,Hungary,3.5,,Venezuela
Szanto Tibor,Baracoa,1263,2014,70.0,Hungary,3.75,,Cuba
Szanto Tibor,"Autumn, Primary Harvest, 2012",1185,2013,70.0,Hungary,3.5,,Madagascar
Szanto Tibor,"Spring, Secondary Harvest, 2012",1185,2013,70.0,Hungary,3.5,,Madagascar
Szanto Tibor,Cacao Blanco,1193,2013,70.0,Hungary,3.25,None,Nicaragua
Szanto Tibor,Santo Domingo,939,2012,70.0,Hungary,3.25,None,Dominican Republic
Szanto Tibor,Millot Plantation,939,2012,70.0,Hungary,3.25,None,Madagascar
Szanto Tibor,"Ayacucho, ""El Guinacho""",939,2012,70.0,Hungary,3.75,None,Peru
Szanto Tibor,Crudo,761,2011,70.0,Hungary,3.0,None,Venezuela
Tabal,Costa Rica,1101,2013,70.0,United States of America,2.75,None,Costa Rica
Tabal,Dominican Republic,1101,2013,70.0,United States of America,2.75,None,Dominican Republic
Tabal,"Chiapas, Lacandon Jungle",1105,2013,70.0,United States of America,2.5,None,Mexico
Tabal,Peru,1105,2013,70.0,United States of America,3.0,None,Peru
Tablette (aka Vanillabeans),Colombia,1450,2015,70.0,Japan,3.0,None,Colombia
Tablette (aka Vanillabeans),Papua,1450,2015,62.0,Japan,3.25,None,Papua New Guinea
Tablette (aka Vanillabeans),Vietnam,1450,2015,60.0,Japan,3.25,,Vietnam
Tablette (aka Vanillabeans),Trinidad,1680,2015,77.0,Japan,2.75,,Trinidad Tobago
